ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-756292,Source2,3,2021-12-31 02:22:33,2022-01-03 04:25:00,39.957062,-105.165047,,,2.3399999141693115,Entry ramp to Us-36 Eastbound from Mccaslin Blvd Northbound closed due to marshall wild fire. Evacuation.,Denver Boulder Tpke E,Louisville,Boulder,CO,80027,US,US/Mountain,KBJC,2021-12-31 02:15:00,34.0,34.0,38.0,23.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3201590,Source2,2,2017-11-22 20:58:07,2017-11-22 21:27:54,30.43695300000001,-91.084488,,,0.0,Accident on US-61 Airline Hwy at Delcourt Ave.,Delcourt Ave,Baton Rouge,East Baton Rouge,LA,70815,US,US/Central,KBTR,2017-11-22 20:53:00,48.9,,59.0,30.18,10.0,North,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2329363,Source2,2,2019-01-10 23:24:21,2019-01-10 23:54:21,41.88427,-87.76332099999998,,,0.0,Accident on Pine Ave Northbound at West End Ave.,N Pine Ave,Chicago,Cook,IL,60644-3129,US,US/Central,KMDW,2019-01-10 23:53:00,23.0,,74.0,30.41,10.0,Calm,,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7209172,Source1,1,2020-03-03 07:38:00,2020-03-03 08:38:00,35.25049,-80.84489,35.25049,-80.84489,0.0,At I-277/NC-16/Brookshire/Exit 11 - Accident. One lane closed.,I-77 S,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2020-03-03 07:52:00,57.0,57.0,93.0,29.03,6.0,SSW,12.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2205024,Source2,2,2019-03-06 09:44:48,2019-03-06 10:29:32,33.436771,-112.108467,,,0.0,Accident on Black Canyon Fwy at CR-85 Buckeye Rd.,W Buckeye Rd,Phoenix,Maricopa,AZ,85009-5846,US,US/Mountain,KPHX,2019-03-06 09:51:00,66.0,,40.0,29.94,10.0,ESE,6.9,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7045907,Source1,3,2020-05-22 18:28:27,2020-05-22 19:13:27,38.59163,-89.84635,38.58319,-89.87409,1.608,At I-64 - Accident., Rieder Rd,Lebanon,St. Clair,IL,62254-2510,US,US/Central,KBLV,2020-05-22 18:56:00,74.0,74.0,73.0,29.33,10.0,ESE,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-201937,Source2,2,2017-01-26 09:50:40,2017-01-26 10:20:13,41.468971,-73.05143000000002,,,3.02,Accident on CT-8 Northbound between Exit 23 Marilyn Ave and Exit 25 Cross St.,Ansonia Derby Expy S,Beacon Falls,New Haven,CT,06403,US,US/Eastern,KOXC,2017-01-26 09:50:00,44.6,40.2,66.0,29.4,10.0,NW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2422249,Source2,3,2018-12-31 08:08:41,2018-12-31 08:54:00,34.575886,-77.902275,,,0.0,Shoulder blocked due to accident on I-40 Eastbound at Exit 398 NC-53.,I-40 E,Burgaw,Pender,NC,28425,US,US/Eastern,KILM,2018-12-31 08:21:00,59.0,,87.0,30.25,10.0,East,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6021712,Source1,2,2021-06-15 16:30:00,2021-06-15 17:45:38,29.678956,-81.579462,29.681628000000003,-81.57666400000002,0.25,Incident on FL-207 near ALFORD Drive with caution., State Road 207,East Palatka,Putnam,FL,32131,US,US/Eastern,KSGJ,2021-06-15 16:10:00,84.0,84.0,74.0,29.87,10.0,SSW,12.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2628701,Source2,2,2018-08-06 12:53:06,2018-08-06 13:22:48,41.217251,-96.004662,,,0.0,Accident on 60th St at H St.,H St,Omaha,Douglas,NE,68117,US,US/Central,KMLE,2018-08-06 12:35:00,82.4,,66.0,30.03,10.0,ENE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7358374,Source1,2,2019-10-27 14:07:00,2019-10-27 15:45:45,34.11122,-118.18046,34.11122,-118.18046,0.0,At CA-110/Pasadena Fwy - Accident.,Marmion Way,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2019-10-27 13:52:00,73.0,73.0,53.0,29.57,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6617409,Source1,2,2020-09-10 14:09:30,2020-09-10 17:20:34,27.961698,-82.746137,27.960456,-82.744926,0.113,Queuing traffic on FL-60 from Rainbow Dr to 1st St due to accident., S Belcher Rd,Clearwater,Pinellas,FL,33765-3908,US,US/Eastern,KPIE,2020-09-10 13:53:00,89.0,89.0,67.0,30.01,10.0,NE,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3807447,Source1,2,2022-03-16 22:09:00,2022-03-17 01:01:08,34.216835,-119.033426,34.217008,-119.033994,0.035,Accident from Lewis Rd (CA-34) exit [53B] to E Daily Dr.,US-101 N,Camarillo,Ventura,CA,93012,US,US/Pacific,KCMA,2022-03-16 21:55:00,56.0,56.0,75.0,29.95,5.0,ENE,5.0,0.0,Fair,True,False,False,False,False,False,True,False,True,True,False,False,False,Night,Night,Night,Night
A-321771,Source2,3,2017-02-07 17:12:31,2017-02-07 17:41:30,26.368399,-80.118271,,,0.01,Center lane blocked due to accident on I-95 Northbound after Exit 45 FL-808 Glades Rd.,Glades Rd,Boca Raton,Palm Beach,FL,33431,US,US/Eastern,KBCT,2017-02-07 16:47:00,77.0,,74.0,29.98,10.0,South,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5010590,Source1,2,2023-02-14 15:54:00,2023-02-14 18:01:35,33.869633,-118.055118,33.868990999999994,-118.05417,0.07,Accident on Artesia Fwy E - CA-91 E from Artesia Blvd (CA-91) to Shoemaker Ave (CA-91).,Shoemaker Ave,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2023-02-14 15:53:00,60.0,60.0,49.0,29.68,10.0,WSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915955,Source2,3,2021-09-01 09:15:48,2021-09-01 09:45:08,32.759796,-117.188293,,,0.0,Three lanes blocked due to accident on I-8 Westbound at Taylor St.,I-8 E,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,2021-09-01 08:53:00,70.0,70.0,71.0,29.43,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4349420,Source1,2,2022-12-18 16:41:00.000000000,2022-12-18 17:56:15.000000000,30.315638,-81.752026,30.315619,-81.754879,0.17,Incident on I-10 WB near LN Drive with caution.,FL-8 W,Jacksonville,Duval,FL,32205,US,US/Eastern,KNIP,2022-12-18 16:53:00,59.0,59.0,25.0,30.14,10.0,NNW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6338776,Source1,2,2021-10-21 13:15:00,2021-10-21 13:44:00,25.796815,-80.329708,25.796976,-80.320791,0.555,Slow traffic from NW 87th Ave/Galloway Rd (NW 25th St/Pba Memorial Blvd) to FL-826 (NW 25th St/Pba Memorial Blvd) due to accident., NW 25th St,Miami,Miami-Dade,FL,33122-1505,US,US/Eastern,KMIA,2021-10-21 13:16:00,86.0,86.0,59.0,30.09,10.0,E,16.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7203988,Source1,2,2020-04-29 12:44:23,2020-04-29 12:59:23,42.49847000000001,-71.11825999999998,42.49847000000001,-71.11825999999998,0.0,At I-95/RT-128/Exit 37 - Accident.,I-93 S,Woburn,Middlesex,MA,01801,US,US/Eastern,KBED,2020-04-29 12:51:00,56.0,56.0,39.0,30.16,10.0,ESE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-400454,Source2,2,2017-04-28 19:20:38,2017-04-28 19:50:25,38.466824,-122.727684,,,0.01,Lane blocked due to accident on US-101 Northbound at Exit 491B Bicentennial Way.,US-101 N,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,2017-04-28 18:53:00,73.0,,16.0,29.97,10.0,NNE,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4981255,Source1,2,2022-05-04 08:08:30,2022-05-04 09:38:00,38.866742849164645,-94.5268070693277,38.86208284916464,-94.5272470693277,0.3229999999999999,Incident on I-49 SB near 140TH ST Left lane blocked.,I-49,Grandview,Jackson,MO,64030,US,US/Central,KLXT,2022-05-04 07:53:00,49.0,45.0,93.0,29.05,10.0,E,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6029625,Source1,2,2021-08-24 19:14:30.000000000,2021-08-24 21:23:30.000000000,39.023437,-94.214322,39.027291,-94.245346,1.686,Stationary traffic on I-70 W from MO-AA exit [24] to exit [21] due to accident.,I-70 W,Grain Valley,Jackson,MO,64029,US,US/Central,KLXT,2021-08-24 18:53:00,90.0,90.0,57.0,28.81,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1990758,Source2,3,2019-07-27 11:46:03,2019-07-27 13:45:45,43.054623,-83.67394300000002,,,0.0,Accident on I-475 Northbound at Exit 9 Stewart Ave.,Buick Fwy S,Flint,Genesee,MI,48505,US,US/Eastern,KFNT,2019-07-27 11:53:00,83.0,83.0,51.0,29.29,10.0,SSW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2951055,Source2,2,2018-03-16 08:19:44,2018-03-16 08:49:24,47.6404,-122.19709,,,0.0,Right lane blocked due to accident on WA-520 Eastbound at 108th Ave.,WA-520 W,Bellevue,King,WA,98004,US,US/Pacific,KBFI,2018-03-16 07:53:00,39.9,37.8,79.0,29.85,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1565943,Source2,3,2020-04-26 12:04:14,2020-04-26 13:04:08,35.752441,-78.592606,,,0.0,One lane blocked due to accident on I-40 Eastbound at Exit 301 I-440 Cliff Benson Beltline Exit 16.,I-440 W,Raleigh,Wake,NC,27610,US,US/Eastern,KRDU,2020-04-26 11:51:00,63.0,63.0,81.0,29.38,10.0,SW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2014280,Source2,3,2019-08-08 17:24:08,2019-08-08 18:08:49,30.154331,-95.449867,,,0.0,Right lane blocked due to accident on I-45 Northbound before Exit 76B Woodlands Pkwy.,N Deerfoot Cir,Spring,Montgomery,TX,77380-3983,US,US/Central,KDWH,2019-08-08 17:53:00,93.0,93.0,47.0,29.72,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4315477,Source1,2,2022-01-16 01:58:00,2022-01-16 03:33:43,36.638792753044896,-121.6028487676544,36.624622753044896,-121.5834687676544,1.454,Incident on US-101 SB near GOULD RD Drive with caution., El Camino Real S,Salinas,Monterey,CA,93901-4511,US,US/Pacific,KSNS,2022-01-16 01:53:00,55.0,55.0,77.0,30.06,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7717976,Source1,2,2019-05-04 08:35:54,2019-05-04 12:35:54,42.180512,-121.824667,42.17515,-121.832136,0.532,At Clover Creek Rd - Accident., Highway 66,Klamath Falls,Klamath,OR,97601-9536,US,US/Pacific,KLMT,2019-05-04 08:53:00,52.0,52.0,59.0,25.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2040298,Source2,3,2019-06-07 15:03:11,2019-06-07 17:17:49,34.036156,-118.376724,,,0.0,Accident on I-10 Eastbound at Exit 7A Venice Blvd.,Venice Blvd,Los Angeles,Los Angeles,CA,90034-2217,US,US/Pacific,KSMO,2019-06-07 14:51:00,67.0,67.0,73.0,29.71,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1983972,Source2,3,2019-07-23 09:28:10,2019-07-23 11:49:00,33.810188000000004,-118.287041,,,1.4199999570846558,Entry ramp to I-110 Northbound from W Sepulveda Blvd lane blocked due to accident.,Harbor Fwy N,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2019-07-23 09:47:00,72.0,72.0,78.0,29.89,10.0,W,10.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3497289,Source1,2,2016-09-08 08:36:49,2016-09-08 14:36:49,26.164620000000006,-80.219665,26.164620000000006,-80.219699,0.002,At US-441/SR-7/NW 40th Ave - Accident.,W Oakland Park Blvd,Fort Lauderdale,Broward,FL,33319,US,US/Eastern,KFXE,2016-09-08 08:53:00,84.0,,74.0,30.04,10.0,NE,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3042781,Source2,2,2018-01-03 10:44:22,2018-01-03 11:29:08,39.765289,-86.20649,,,0.0,Accident on Warman Ave at Washington St.,S Warman Ave,Indianapolis,Marion,IN,46222-4042,US,US/Eastern,KEYE,2018-01-03 10:53:00,16.0,5.3,65.0,30.15,10.0,WSW,8.1,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1615536,Source2,2,2020-01-28 17:22:22,2020-01-28 17:52:00,35.246723,-80.89694200000002,,,0.0,Accident on I-85 Southbound at NC-27 Freedom Dr.,I-85 S,Charlotte,Mecklenburg,NC,28208,US,US/Eastern,KCLT,2020-01-28 16:52:00,56.0,56.0,37.0,29.15,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3252764,Source2,3,2017-10-18 17:53:44,2017-10-18 18:38:25,30.320972,-81.70536,,,0.0,Accident on I-10 Eastbound at Exit 360 McDuff Ave.,McDuff Ave S,Jacksonville,Duval,FL,32254,US,US/Eastern,KNIP,2017-10-18 17:53:00,77.0,,71.0,30.15,10.0,NNE,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2670929,Source2,2,2018-08-27 08:41:49,2018-08-27 09:26:25,33.131405,-96.824966,,,0.0,Right lane blocked due to accident on Dallas North Tollway Southbound at Stonebrook Pkwy.,Dallas North Tollway S,Frisco,Collin,TX,75034,US,US/Central,KADS,2018-08-27 08:47:00,80.6,,74.0,29.99,10.0,SSE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3655046,Source1,2,2023-03-21 09:25:00.000000000,2023-03-21 10:25:00.000000000,35.27676702,-80.80801606,35.27327702,-80.84272606,1.973,The two right lane are closed near Exit 39 (Statesville Rd).,I-85,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2023-03-21 09:50:00,45.0,45.0,46.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4132182,Source1,2,2023-01-01 13:36:00,2023-01-01 15:15:27,42.078423,-73.97437099999998,42.076347,-73.975032,0.147,crash I-87 - NYS Thruway southbound between exit 20 and exit 19,I-87 S,Saugerties,Ulster,NY,12477,US,US/Eastern,KPOU,2023-01-01 13:53:00,50.0,50.0,52.0,29.74,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1530122,Source2,2,2020-03-16 08:37:40,2020-03-16 10:28:19,35.22385,-80.74503299999998,,,0.0,Accident on Shamrock Dr at Hickory Grove Rd.,Hickory Grove Rd,Charlotte,Mecklenburg,NC,28215-4158,US,US/Eastern,KJQF,2020-03-16 08:55:00,46.0,46.0,76.0,29.68,8.0,NE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-722138,Source2,2,2022-02-04 07:35:50,2022-02-04 08:57:20,37.5788,-77.479897,,,0.0,Restrictions due to accident on Tomlynn St at Jacque St.,Tomlynn St,Richmond,Henrico,VA,23230-33ND,US,US/Eastern,KOFP,2022-02-04 07:54:00,65.0,65.0,87.0,29.69,5.0,SSW,12.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6004309,Source1,2,2021-11-16 13:36:00,2021-11-16 13:57:00,45.250849,-111.355656,45.251038,-111.345145,0.511,Slow traffic from Mountain Valley Trl to Silverado Trl due to accident., S Fork Rd,Big Sky,Gallatin,MT,59716,US,US/Mountain,KWYS,2021-11-16 13:56:00,27.0,16.0,39.0,22.33,,W,14.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7455728,Source1,3,2019-01-01 18:22:00,2019-01-01 18:51:54,41.74753,-88.16734,41.74753,-88.16719,0.008,At Plainfield-Naperville Rd - Accident.,Plainfield Naperville Rd,Naperville,DuPage,IL,60540,US,US/Central,KLOT,2019-01-01 18:15:00,28.2,24.4,94.0,30.32,7.0,NNE,3.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1723198,Source2,2,2019-12-18 05:09:09,2019-12-18 06:38:31,42.91264,-85.608162,,,0.0,Accident on M-11 28th St at Breton Rd.,28th St SE,Grand Rapids,Kent,MI,49508-1561,US,US/Eastern,KGRR,2019-12-18 04:53:00,19.0,,57.0,29.06,10.0,,,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-5629267,Source1,2,2021-04-11 15:52:00,2021-04-11 18:58:27,41.593999,-124.09831,41.595232,-124.100237,0.131,Incident on US-101 near LAGOON CREEK PARK Drive with caution., US Highway 101 N,Klamath,Del Norte,CA,95548-9350,US,US/Pacific,KCEC,2021-04-11 15:56:00,51.0,51.0,68.0,29.91,4.0,NNW,22.0,0.0,Haze / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3981032,Source1,2,2022-02-11 11:12:00,2022-02-11 11:29:00,46.011911,-95.769675,45.991397,-95.720148,2.768,Slow traffic on I-94 E - US-52 E from MN-78/CR-10/Exit 77 (I-94) to CR-7/Exit 90 (I-94) due to accident., County Road 19,Ashby,Douglas,MN,56309-4606,US,US/Central,KY63,2022-02-11 11:15:00,1.0,-23.0,80.0,28.67,0.5,NNW,25.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1313688,Source2,3,2020-09-25 11:22:19,2020-09-25 11:51:58,28.53417,-81.383698,,,0.0,Right lane blocked due to accident on I-4 Eastbound at FL-408-TOLL East-West Expy.,I-4 E,Orlando,Orange,FL,32801,US,US/Eastern,KORL,2020-09-25 10:53:00,86.0,86.0,70.0,29.9,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4936668,Source1,2,2022-05-28 16:19:00,2022-05-28 18:40:15,28.421363,-81.402794,28.423201,-81.404638,0.1689999999999999,Slow traffic on US-92 E - US-17 N - US-441 N from Satellite Blvd to Florida's Turnpike S / Florida's Tpke S due to accident., W Taft Vineland Rd,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2022-05-28 15:53:00,88.0,88.0,53.0,29.78,10.0,NW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5157040,Source1,2,2022-12-17 11:32:00,2022-12-17 12:02:00,34.358476,-84.889778,34.360456,-84.893529,0.254,Crash on I-75 Northbound before SR 140/Folsom Road. 1 lane(s) (of 3) blocked.,Adairsvl Pleasant Valley Rd NW,Adairsville,Bartow,GA,30103,US,US/Eastern,KRMG,2022-12-17 11:53:00,46.0,41.0,46.0,29.31,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7317951,Source1,2,2019-12-17 07:47:44,2019-12-17 08:17:25,48.03179,-122.75825,48.03133,-122.75656,0.084,At Ann Kivley Dr - Accident. Single alternate lane traffic., Oak Bay Rd,Port Hadlock,Jefferson,WA,98339-9759,US,US/Pacific,KOKH,2019-12-17 07:56:00,49.0,44.0,61.0,30.08,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-1369046,Source2,2,2020-09-01 08:54:00,2020-09-01 09:23:45,28.19589,-82.353638,,,0.0,Accident on FL-581 Bruce B Downs Blvd at Archstone St.,Archstone St,Wesley Chapel,Pasco,FL,33544,US,US/Eastern,KVDF,2020-09-01 08:55:00,77.0,77.0,94.0,30.03,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4352297,Source1,2,2022-09-11 18:32:15,2022-09-12 00:32:14,30.425727,-97.715969,30.425433,-97.715346,0.042,Accident, Parmer Ln W,Austin,Travis,TX,78727,US,US/Central,KATT,2022-09-11 18:51:00,87.0,87.0,44.0,29.36,10.0,NNE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2510700,Source2,2,2018-10-10 10:23:07,2018-10-10 11:22:52,28.227703,-82.666046,,,0.0,Accident on County Hwy-1 Little Rd both ways at Cypress Lakes Blvd.,Little Rd,New Port Richey,Pasco,FL,34655-1329,US,US/Eastern,KTPA,2018-10-10 09:53:00,82.0,,85.0,29.81,10.0,SSE,12.7,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2521567,Source2,2,2018-10-16 06:34:59,2018-10-16 07:04:40,38.806553,-90.836021,,,0.0,Accident on US-61 Southbound at I-70.,US-61 N,Wentzville,St. Charles,MO,63385,US,US/Central,KSUS,2018-10-16 06:54:00,35.1,,92.0,30.36,2.0,Calm,,,Shallow Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4299173,Source1,2,2022-09-14 19:20:00,2022-09-14 20:37:24,40.44821500000001,-122.256705,40.448329,-122.256879,0.012,Incident on BALLS FERRY RD near DESCHUTES RD Drive with caution., Balls Ferry Rd,Anderson,Shasta,CA,96007-8382,US,US/Pacific,KRDD,2022-09-14 18:53:00,78.0,78.0,36.0,29.32,10.0,S,10.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-850845,Source2,2,2021-10-25 08:28:26,2021-10-25 09:38:00,44.26284,-94.90667,,,0.0,Jackknifed truck on US-14 at CR-16.,US Highway 14,Springfield,Brown,MN,56087,US,US/Central,KRWF,2021-10-25 08:53:00,37.0,32.0,86.0,29.05,10.0,ENE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
