ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration_sec,Year,Month,Hour,DayOfWeek
A-4549709,Source1,2,2022-02-22 15:55:30,2022-02-22 16:23:30,44.960967,-93.400692,2.947,Slow traffic on US-169 N from W 22nd Ln (US-169) to CR-70/Medicine Lake Rd (US-169) due to accident.,US-169 S,Hopkins,Hennepin,MN,55305,US,US/Central,KFCM,2022-02-22 15:53:00,8.0,70.0,29.17,2.0,NNW,18.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1680.0,2022,2,15,Tuesday
A-6773051,Source1,2,2020-12-28 18:21:00,2020-12-28 20:25:27,36.881036,-76.210302,0.7609999999999999,Incident on I-64 WB near MM 282 Center lane blocked. Expect Delays.,I-64 W,Norfolk,Norfolk,VA,23502,US,US/Eastern,KORF,2020-12-28 17:59:00,54.0,45.0,30.19,10.0,SW,8.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,7467.0,2020,12,18,Monday
A-7578899,Source1,4,2018-05-03 08:19:10,2018-05-03 14:19:10,40.724498,-111.54469,0.78,Closed at Bear Cub Dr - Road closed due to accident.,Ute Blvd,Park City,Summit,UT,84098,US,US/Mountain,K36U,,61.66328580940999,64.83104146672403,29.53898560765659,9.09037644796337,CALM,7.685489595665097,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,21600.0,2018,5,8,Thursday
A-6766755,Source1,2,2020-11-13 15:11:00,2020-11-14 04:09:30,34.067406,-118.020861,0.88,Slow traffic on San Bernardino Fwy E - I-10 E from Valley Blvd (I-10) to I-605 (I-10) due to accident.,I-10 E,El Monte,Los Angeles,CA,91732,US,US/Pacific,KEMT,2020-11-13 14:53:00,69.0,39.0,29.96,10.0,SW,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,46710.0,2020,11,15,Friday
A-5308823,Source1,2,2022-11-18 13:46:30,2022-11-18 17:28:38,29.260447,-82.190904,3.128,Slow traffic on I-75 S from CR-326/Exit 358 (I-75) to US-27/Exit 354 (I-75) due to accident.,I-75 S,Ocala,Marion,FL,34482,US,US/Eastern,KOCF,2022-11-18 13:51:00,62.0,35.0,30.13,10.0,N,6.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13328.0,2022,11,13,Friday
A-6822720,Source1,2,2020-12-15 15:45:54,2020-12-15 19:33:38,40.739892,-75.03761800000002,0.226,Incident on NJ-57 WB near COUNTY HWY-643 Drive with caution., State Route 57 W,Washington,Warren,NJ,07882-3521,US,US/Eastern,KSMQ,2020-12-15 15:53:00,37.0,44.0,30.19,10.0,NNW,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13664.0,2020,12,15,Tuesday
A-5571982,Source1,2,2021-08-07 16:51:00,2021-08-07 19:18:32,40.822295,-73.34334399999999,0.018,NYSDOT - Region 10: Crash on NY 112 both directions at Wedgewood Drive (Coram) all lanes blocked, Deer Park Rd,Dix Hills,Suffolk,NY,11746-5208,US,US/Eastern,KFRG,2021-08-07 16:53:00,83.0,44.0,29.95,10.0,SSW,16.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8852.0,2021,8,16,Saturday
A-6397623,Source1,2,2021-02-12 07:26:23,2021-02-12 08:43:04,44.792493581558254,-93.40300440743732,0.831,Incident on US-169 NB near OLD SHAKOPEE RD Drive with caution.,Shakopee Byp N,Shakopee,Scott,MN,55379,US,US/Central,KFCM,2021-02-12 07:53:00,-14.0,68.0,29.62,10.0,NW,7.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4601.0,2021,2,7,Friday
A-1289288,Source2,3,2020-09-08 09:23:25,2020-09-08 10:47:12,42.40921,-71.101563,0.4900000095367432,Exit ramp from 93 to Mystic Valley Pkwy Westbound lane blocked due to accident.,Mystic Valley Pkwy,Medford,Middlesex,MA,02155,US,US/Eastern,KBOS,2020-09-08 08:54:00,67.0,87.0,30.16,10.0,S,8.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5027.0,2020,9,9,Tuesday
A-843545,Source2,2,2021-10-19 07:46:57,2021-10-19 08:45:38,26.621929,-80.22530400000002,0.0,Accident on Barefoot Lake Dr at Lake Worth Rd.,Lake Worth Rd,Wellington,Palm Beach,FL,33414,US,US/Eastern,KPBI,2021-10-19 07:53:00,78.0,52.0,30.06,10.0,ENE,7.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3521.0,2021,10,7,Tuesday
A-1018235,Source2,2,2021-06-04 07:15:32,2021-06-04 08:02:00,38.391338,-121.929993,1.6299999952316284,Exit ramp from I-80 Westbound at Exit 57 to Vaca Valley Pkwy shoulder blocked due to accident.,I-80 W,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2021-06-04 06:53:00,65.0,65.0,29.73,10.0,NNW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2788.0,2021,6,7,Friday
A-2205417,Source2,3,2019-03-06 05:33:45,2019-03-06 06:03:06,33.813427000000004,-118.167664,0.0,HOV lane blocked due to accident on I-405 Southbound near Cherry Ave.,I-405 S,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,2019-03-06 05:53:00,57.9,84.0,29.93,6.0,East,3.5,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,1761.0,2019,3,5,Wednesday
A-143840,Source2,3,2016-07-13 07:44:35,2016-07-13 08:29:35,28.260971,-81.613251,0.0,Accident on I-4 Eastbound at Exit 58 Osceola Polk Line Rd.,Osceola Polk Line Rd,Kissimmee,Osceola,FL,34747,US,US/Eastern,KISM,2016-07-13 07:56:00,82.0,82.0,30.15,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2700.0,2016,7,7,Wednesday
A-5582448,Source1,2,2021-12-27 19:51:00,2021-12-27 21:52:21,29.228052,-82.18607800000002,1.37,Stationary traffic on I-75 S from CR-326/Exit 358 (I-75) to US-27/Exit 354 (I-75) due to accident.,I-75 S,Ocala,Marion,FL,34482,US,US/Eastern,KOCF,2021-12-27 19:51:00,63.0,93.0,29.98,10.0,CALM,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,7281.0,2021,12,19,Monday
A-3892639,Source1,2,2022-12-23 23:26:00,2022-12-24 00:24:00,40.653079,-111.976565,0.021,Accident on UT-173 from S 2700 W (W 5400 S/UT-173) to UT-154/Bangerter Hwy (W 5400 S/UT-173)., W 5400 S,Salt Lake City,Salt Lake,UT,84129,US,US/Mountain,KU42,2022-12-23 23:54:00,30.0,72.0,26.03,9.0,N,6.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,3480.0,2022,12,23,Friday
A-5208473,Source1,2,2022-12-19 10:34:18,2022-12-19 11:55:29,35.132578,-80.80915,0.048,Incident on COLONY RD near CARMEL RD Drive with caution.,Carmel Rd,Charlotte,Mecklenburg,NC,28226,US,US/Eastern,KCLT,2022-12-19 10:52:00,39.0,55.0,29.62,10.0,VAR,3.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,4871.0,2022,12,10,Monday
A-6728565,Source1,2,2020-09-11 01:52:00,2020-09-11 03:54:55,40.591639,-74.236325,0.5539999999999999,Incident on NEW JERSEY TPKE NB near CARTERET-RAHWAY Right shoulder closed.,New Jersey Tpke Cars Only Ln,Carteret,Middlesex,NJ,07008,US,US/Eastern,KLDJ,2020-09-11 01:55:00,75.0,94.0,30.07,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,7375.0,2020,9,1,Friday
A-2833129,Source2,2,2018-05-18 08:24:03,2018-05-18 08:53:55,41.25758,-96.100563,0.0,Accident on 120th St at Farnam St.,Farnam St,Omaha,Douglas,NE,68154-2253,US,US/Central,KMLE,2018-05-18 08:15:00,69.8,74.0,29.92,10.0,SE,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1792.0,2018,5,8,Friday
A-7358186,Source1,2,2019-10-27 02:27:00,2019-10-27 03:00:44,33.975599,-117.339691,0.0,At I-215/CA-60/Moreno Valley Fwy - Accident., University Ave,Riverside,Riverside,CA,92507-4562,US,US/Pacific,KRAL,2019-10-27 02:53:00,57.0,39.0,28.9,10.0,CALM,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2024.0,2019,10,2,Sunday
A-1324121,Source2,3,2020-10-02 17:31:45,2020-10-02 19:09:00,32.296646,-90.170364,0.0,Right lane closed due to accident on I-55 Northbound at Pearl St.,E Pascagoula St,Jackson,Hinds,MS,39201-4414,US,US/Central,KHKS,2020-10-02 17:53:00,70.0,35.0,29.76,10.0,NNW,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5835.0,2020,10,17,Friday
A-2614272,Source2,2,2018-09-28 06:00:40,2018-09-28 06:30:18,44.965561,-93.342827,0.6000000238418579,Right lane blocked due to accident on MN-100 Southbound between I-394 and Old Cedar Lake Rd.,Beltline Hwy N,Minneapolis,Hennepin,MN,55416,US,US/Central,KMSP,2018-09-28 05:53:00,44.1,85.0,30.12,10.0,WNW,8.1,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1778.0,2018,9,6,Friday
A-2180588,Source2,2,2019-04-22 05:33:29,2019-04-22 09:22:50,35.803047,-78.419304,0.0,Accident on Rolesville Rd near Wendell Blvd .,Wendell Blvd,Wendell,Wake,NC,27591,US,US/Eastern,KLHZ,2019-04-22 05:40:00,46.0,87.0,29.74,10.0,NW,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,13761.0,2019,4,5,Monday
A-617770,Source2,1,2022-05-19 08:09:44,2022-05-19 08:39:35,38.279251,-85.74616999999998,0.0,Crash on 10th St at Spring St.,E 10th St,Jeffersonville,Clark,IN,47130,US,US/Eastern,KLOU,2022-05-19 07:53:00,65.0,93.0,29.24,4.0,SSE,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1791.0,2022,5,8,Thursday
A-5623560,Source1,2,2021-05-28 19:15:30,2021-05-28 21:57:30,40.061189,-74.976796,2.475,Stationary traffic on The Officers O'Hanlon and Lorenzo Memorial Hwy - I-95 S from PA-63/Woodhaven Rd/Exit 35 (I-95) to Cottman Ave/Exit 30 (I-95) due to accident.,I-95 S,Bensalem,Bucks,PA,19020,US,US/Eastern,KPNE,2021-05-28 18:54:00,53.0,93.0,29.75,10.0,ENE,13.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9720.0,2021,5,19,Friday
A-2117071,Source2,2,2019-05-22 07:46:37,2019-05-22 09:45:29,25.629391,-80.340942,0.0,Lane blocked due to accident on US-1 Dixie Hwy Southbound at FL-992 152nd St.,S Dixie Hwy,Miami,Miami-Dade,FL,33176,US,US/Eastern,KTMB,2019-05-22 07:53:00,79.0,69.0,30.01,10.0,NE,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7132.0,2019,5,7,Wednesday
A-3236858,Source2,2,2017-10-10 06:10:56,2017-10-10 06:40:45,41.16164000000001,-112.061348,0.0,Accident on UT-98 5600 both ways at 3400.,W 5600 S,Roy,Weber,UT,84067-9112,US,US/Mountain,KOGD,2017-10-10 05:53:00,36.0,62.0,30.24,10.0,South,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,1789.0,2017,10,6,Tuesday
A-955477,Source2,2,2021-07-28 15:56:05,2021-07-28 16:25:52,30.451590000000003,-91.183502,0.0,Accident on Main St at Seventh St.,Main St,Baton Rouge,East Baton Rouge,LA,70801-1911,US,US/Central,KBTR,2021-07-28 15:53:00,90.0,59.0,29.91,10.0,N,5.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1787.0,2021,7,15,Wednesday
A-7032223,Source1,2,2020-05-15 08:26:00,2020-05-15 09:00:37,35.35426,-117.618274,0.0,At Fremont Peak Rd - Accident., Kelly Mine,Ridgecrest,San Bernardino,CA,93555,US,US/Pacific,KNID,2020-05-15 08:56:00,73.0,26.0,27.54,10.0,WNW,3.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2077.0,2020,5,8,Friday
A-7557703,Source1,4,2018-07-07 23:37:00,2018-07-08 03:00:00,40.48458,-83.19045,0.021,Closed at SR-203 - Road closed due to accident., Larue Prospect Rd S,Prospect,Marion,OH,43342-9578,US,US/Eastern,KDLZ,2018-07-07 23:36:00,62.6,72.0,30.3,10.0,Calm,7.685489595665097,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,12180.0,2018,7,23,Saturday
A-6724475,Source1,2,2020-11-14 23:20:02,2020-11-15 02:54:12,40.783382,-73.785524,1.517,Stationary traffic on I-295 N from 26th Ave/Exit 6B (I-295) to Throgs Neck Bridge (I-295) due to accident.,Clearview Expy N,Bayside,Queens,NY,11360,US,US/Eastern,KLGA,2020-11-14 22:51:00,46.0,47.0,30.24,10.0,NE,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,12850.0,2020,11,23,Saturday
A-770667,Source2,2,2021-12-21 17:04:04,2021-12-21 18:03:57,34.597149,-82.751488,0.0,Accident on US-76 near Circle Dr.,Highway 76,Pendleton,Anderson,SC,29670-9144,US,US/Eastern,KCEU,2021-12-21 16:54:00,42.0,89.0,28.91,10.0,CALM,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3593.0,2021,12,17,Tuesday
A-6428417,Source1,2,2021-02-11 05:29:05,2021-02-11 07:27:34,31.433229,-97.403719,0.036,Incident on MADISON AVE near W 9TH ST Drive with caution., S Madison St,Mc Gregor,McLennan,TX,76657-2364,US,US/Central,KPWG,2021-02-11 05:56:00,28.0,96.0,29.53,6.0,N,17.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,7109.0,2021,2,5,Thursday
A-2418832,Source2,2,2018-12-28 13:57:37,2018-12-28 14:27:05,36.86438,-76.30216999999998,0.0,Left lane blocked due to accident on VA-337 Hampton Blvd Eastbound at Redgate Ave.,Redgate Ave,Norfolk,Norfolk,VA,23507-1518,US,US/Eastern,KNGU,2018-12-28 13:59:00,64.9,90.0,30.01,5.0,South,19.6,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,1768.0,2018,12,13,Friday
A-1373228,Source2,2,2020-09-03 01:02:05,2020-09-03 02:11:05,47.529091,-122.269989,0.0,Accident on Rainier Ave at Rose St.,Rainier Ave S,Seattle,King,WA,98118-4653,US,US/Pacific,KBFI,2020-09-03 00:53:00,64.0,72.0,30.11,10.0,CALM,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,4140.0,2020,9,1,Thursday
A-2271002,Source2,2,2019-02-07 08:21:37,2019-02-07 08:51:21,30.21962000000001,-97.743942,0.0,Restrictions due to accident on Parker Ln near Woodward St.,Parker Ln,Austin,Travis,TX,78741-6912,US,US/Central,KAUS,2019-02-07 08:00:00,66.0,59.0,29.97,10.0,NNW,10.4,Light Rain,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,1784.0,2019,2,8,Thursday
A-3065739,Source2,2,2018-01-13 21:01:43,2018-01-13 21:31:24,33.876385,-118.067055,0.0,Accident on CA-91 Westbound at Exit 19B Bloomfield Ave.,Artesia Fwy W,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2018-01-13 20:53:00,75.0,17.0,30.08,10.0,ENE,8.1,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1781.0,2018,1,21,Saturday
A-5466297,Source1,2,2021-07-02 13:51:11,2021-07-02 15:29:31,40.028923,-75.62027900000002,0.058,Incident on LINCOLN HWY near EXTON SQUARE PKWY Drive with caution., E Lincoln Hwy,Exton,Chester,PA,19341-2729,US,US/Eastern,KOQN,2021-07-02 13:55:00,77.0,65.0,29.08,10.0,WNW,12.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5900.0,2021,7,13,Friday
A-2167588,Source2,2,2019-04-15 07:46:21,2019-04-15 08:15:36,40.33765,-76.428741,0.0,Accident on Chestnut St between US-422 12th St and 11th St.,S 11th St,Lebanon,Lebanon,PA,17042-5166,US,US/Eastern,KMUI,2019-04-15 07:55:00,57.0,82.0,28.89,10.0,WNW,18.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,1755.0,2019,4,7,Monday
A-5750429,Source1,2,2021-08-01 18:02:00,2021-08-01 20:02:57,41.027622,-76.438281,1.23,Incident on I-80 WB near PA-487 Road closed. Take alternate route.,I-80 W,Bloomsburg,Columbia,PA,17815,US,US/Eastern,KSEG,2021-08-01 18:03:00,63.0,84.0,29.38,1.0,NNW,9.0,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7257.0,2021,8,18,Sunday
A-5221941,Source1,2,2022-11-19 12:24:31,2022-11-19 13:41:57,32.807663,-117.245982,0.022,Incident on LORING ST near FOOTHILL BLVD Drive with caution., Loring St,San Diego,San Diego,CA,92109,US,US/Pacific,KSAN,2022-11-19 12:51:00,70.0,23.0,30.02,10.0,WNW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,4646.0,2022,11,12,Saturday
A-4383978,Source1,2,2022-09-06 16:12:16,2022-09-06 18:07:22,40.779601,-73.53081,0.011,Incident on N BROADWAY near N BROADWAY Drive with caution.,N Broadway,Jericho,Nassau,NY,11753,US,US/Eastern,KFRG,2022-09-06 15:53:00,71.0,87.0,29.89,10.0,SE,7.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,6906.0,2022,9,16,Tuesday
A-7010202,Source1,3,2020-05-03 17:35:37,2020-05-03 17:50:37,38.52533,-90.39784,0.0,At I-270 - Accident. Two lanes blocked., Gravois Rd,Saint Louis,St. Louis County,MO,63127,US,US/Central,KCPS,2020-05-03 17:53:00,70.0,38.0,29.5,10.0,N,10.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,900.0,2020,5,17,Sunday
A-874112,Source2,2,2021-10-05 07:23:12,2021-10-05 08:21:56,26.571976,-80.113297,0.0,Accident on Hypoluxo Rd at CR-809 Military Trl.,Hypoluxo Rd,Lake Worth,Palm Beach,FL,33463,US,US/Eastern,KPBI,2021-10-05 07:53:00,77.0,82.0,29.95,10.0,CALM,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,3524.0,2021,10,7,Tuesday
A-1449787,Source2,2,2020-05-27 10:49:09,2020-05-27 11:48:47,36.039589,-86.78340899999998,0.0,Accident on I-65 Southbound at TN-254 Old Hickory Blvd.,I-65 S,Brentwood,Davidson,TN,37027,US,US/Central,KBNA,2020-05-27 10:53:00,69.0,87.0,29.34,5.0,SSE,10.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3578.0,2020,5,10,Wednesday
A-3412051,Source2,2,2017-08-30 16:00:21,2017-08-30 16:30:05,29.706429,-95.288231,0.0,Accident on Keller St at Coral St.,Woodridge Dr,Houston,Harris,TX,77012-3540,US,US/Central,KHOU,2017-08-30 15:53:00,89.1,48.0,29.78,10.0,WNW,19.6,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,1784.0,2017,8,16,Wednesday
A-2087447,Source2,2,2019-05-07 17:13:51,2019-05-07 18:42:50,40.280769,-76.873962,0.0,Shoulder closed due to accident on US-22 Arsenal Blvd Eastbound at 15th St.,Arsenal Blvd,Harrisburg,Dauphin,PA,17103,US,US/Eastern,KCXY,2019-05-07 16:56:00,81.0,35.0,29.68,10.0,S,8.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5339.0,2019,5,17,Tuesday
A-7750165,Source1,2,2019-08-29 18:33:06,2019-08-29 22:33:06,43.29127,-122.56449,0.396,At NF-4714 - Accident., N Umpqua Hwy,Idleyld Park,Douglas,OR,97447,US,US/Pacific,KRBG,2019-08-29 18:53:00,73.0,59.0,29.43,10.0,WNW,9.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14400.0,2019,8,18,Thursday
A-1904138,Source2,2,2019-09-10 07:25:14,2019-09-10 08:25:45,29.939329,-95.330727,0.0,Accident on TX-8-BELTWAY Sam Houston Pkwy Eastbound at TX-8-BELTWAY Sam Houston Pkwy / Sam Houston Pkwy.,N Sam Houston Tollway W,Houston,Harris,TX,77032,US,US/Central,KIAH,2019-09-10 07:53:00,79.0,90.0,29.94,7.0,SE,5.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,3631.0,2019,9,7,Tuesday
A-397345,Source2,2,2017-04-07 19:58:50,2017-04-07 20:27:52,37.190617,-121.993233,0.01,Right hand shoulder blocked due to accident on CA-17 Santa Cruz Hwy Southbound at Bear Creek Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2017-04-07 19:53:00,60.1,67.0,29.83,10.0,SSE,11.5,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day,1742.0,2017,4,19,Friday
A-7602277,Source1,2,2018-03-07 17:34:44,2018-03-07 23:34:44,42.854766,-71.31819899999998,0.935,At RT-111/Indian Rock Rd/Exit 3 - Accident. 2 lanes closed.,I-93 S,Derry,Rockingham,NH,03038,US,US/Eastern,KMHT,2018-03-07 17:53:00,32.0,92.0,29.78,0.5,NNE,10.4,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,21600.0,2018,3,17,Wednesday
A-1340711,Source2,3,2020-10-14 17:24:55,2020-10-14 18:59:04,37.36196500000001,-121.903389,0.0,#4 lane blocked due to accident on I-880 Northbound at US-101 .,I-880 N,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2020-10-14 17:53:00,86.0,29.0,29.92,10.0,NW,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,5649.0,2020,10,17,Wednesday
A-5896654,Source1,2,2021-10-10 15:20:02,2021-10-10 18:48:57,36.116238,-86.81054499999998,0.1669999999999999,Slow traffic on US-431 S - TN-106 - US-431 N - TN-155 from Matthew Ln to Valley Brook Rd due to accident., Hillsboro Pike,Nashville,Davidson,TN,37215-1575,US,US/Central,KBNA,2021-10-10 14:53:00,86.0,44.0,29.29,10.0,S,12.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12535.0,2021,10,15,Sunday
A-5135832,Source1,2,2022-09-10 05:50:00,2022-09-10 07:11:47,33.669090999999995,-112.045567,0.173,Incident on AZ-101-LOOP WB near CAVE CREEK RD Right lane blocked. Expect delays.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2022-09-10 05:53:00,73.0,96.0,28.26,10.0,ENE,5.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,4907.0,2022,9,5,Saturday
